Any,Categoria_Nivell,Dia,DiaDeLaSetmana,Hora,Id,Latitud,Lloc_interes,Id_Instal,Longitud,Max_Nivell_LAeq_1h,Mes,Min_Nivell_LAeq_1h,Nivell_LAeq_1h
2023,5,4,dimecres,1899-12-30 11:00:00,26132,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,66.6
2023,5,4,dimecres,1899-12-30 11:00:00,26135,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,71.4
2023,5,4,dimecres,1899-12-30 12:00:00,337,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,68.6
2023,5,4,dimecres,1899-12-30 12:00:00,340,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,65.9
2023,5,4,dimecres,1899-12-30 12:00:00,26137,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,67.4
2023,5,4,dimecres,1899-12-30 13:00:00,341,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,68.2
2023,5,4,dimecres,1899-12-30 13:00:00,342,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,71.3
2023,5,4,dimecres,1899-12-30 13:00:00,343,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,66
2023,5,4,dimecres,1899-12-30 13:00:00,344,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,65.2
2023,5,4,dimecres,1899-12-30 13:00:00,26140,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,68.5
2023,5,4,dimecres,1899-12-30 13:00:00,26142,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,66.3
2023,5,4,dimecres,1899-12-30 14:00:00,348,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,65.7
2023,5,4,dimecres,1899-12-30 14:00:00,26146,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,71.7
2023,5,4,dimecres,1899-12-30 14:00:00,26147,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,65.6
2023,5,4,dimecres,1899-12-30 15:00:00,352,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,67.5
2023,5,4,dimecres,1899-12-30 15:00:00,26148,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,65.8
2023,5,4,dimecres,1899-12-30 15:00:00,26149,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,71.2
2023,5,4,dimecres,1899-12-30 15:00:00,26150,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,68.4
2023,5,4,dimecres,1899-12-30 16:00:00,355,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,67.9
2023,5,4,dimecres,1899-12-30 16:00:00,26153,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,68.3
2023,5,4,dimecres,1899-12-30 16:00:00,26154,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,67.6
2023,5,4,dimecres,1899-12-30 17:00:00,358,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,69
2023,5,4,dimecres,1899-12-30 17:00:00,360,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,67.1
2023,5,4,dimecres,1899-12-30 17:00:00,26157,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,68.7
2023,5,4,dimecres,1899-12-30 17:00:00,26158,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,64.5
2023,5,4,dimecres,1899-12-30 17:00:00,26159,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,71.3
2023,5,4,dimecres,1899-12-30 18:00:00,362,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,71.4
2023,5,4,dimecres,1899-12-30 18:00:00,364,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,67.8
2023,5,4,dimecres,1899-12-30 18:00:00,26160,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,65
2023,5,4,dimecres,1899-12-30 18:00:00,26161,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,68.8
2023,5,4,dimecres,1899-12-30 18:00:00,26162,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,71.4
2023,5,4,dimecres,1899-12-30 18:00:00,26163,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,66.3
2023,5,4,dimecres,1899-12-30 19:00:00,365,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,66
2023,5,4,dimecres,1899-12-30 19:00:00,367,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,72.1
2023,5,4,dimecres,1899-12-30 19:00:00,26164,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,69.5
2023,5,4,dimecres,1899-12-30 19:00:00,26165,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,72.4
2023,5,4,dimecres,1899-12-30 19:00:00,26167,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,66.2
2023,5,4,dimecres,1899-12-30 20:00:00,371,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,65.2
2023,5,4,dimecres,1899-12-30 20:00:00,26169,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,71.2
2023,5,4,dimecres,1899-12-30 20:00:00,26171,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,64.9
2023,5,4,dimecres,1899-12-30 21:00:00,26174,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,68.7
2023,5,4,dissabte,1899-12-30 00:00:00,5943,"41,406",Plaça de Joanic,7306,"2,162636",90.8,3,53.1,68.3
2023,5,4,dissabte,1899-12-30 08:00:00,5973,"41,404484",Sagrada Familia,6756,"2,174691",91.4,3,46.5,65
2023,5,4,dissabte,1899-12-30 08:00:00,5974,"41,406",Plaça de Joanic,7306,"2,162636",90.8,3,53.1,68.3
2023,5,4,dissabte,1899-12-30 08:00:00,5975,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,3,60.1,71.6
2023,5,4,dissabte,1899-12-30 08:00:00,29095,"41,406",Plaça de Joanic,7306,"2,162636",90.8,11,53.1,69.7
2023,5,4,dissabte,1899-12-30 09:00:00,3295,"41,406",Plaça de Joanic,7306,"2,162636",90.8,2,53.1,68.2
2023,5,4,dissabte,1899-12-30 09:00:00,5980,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,3,43.7,67.7
2023,5,4,dissabte,1899-12-30 09:00:00,29099,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,11,43.7,65.7
2023,5,4,dissabte,1899-12-30 09:00:00,29101,"41,404484",Sagrada Familia,6756,"2,174691",91.4,11,46.5,66.7
2023,5,4,dissabte,1899-12-30 10:00:00,3297,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,2,60.1,71.6
2023,5,4,dissabte,1899-12-30 10:00:00,5981,"41,406",Plaça de Joanic,7306,"2,162636",90.8,3,53.1,68.4
2023,5,4,dissabte,1899-12-30 10:00:00,29105,"41,404484",Sagrada Familia,6756,"2,174691",91.4,11,46.5,66.1
2023,5,4,dissabte,1899-12-30 11:00:00,5986,"41,404484",Sagrada Familia,6756,"2,174691",91.4,3,46.5,65.8
2023,5,4,dissabte,1899-12-30 11:00:00,5988,"41,406",Plaça de Joanic,7306,"2,162636",90.8,3,53.1,70.7
2023,5,4,dissabte,1899-12-30 11:00:00,29109,"41,404484",Sagrada Familia,6756,"2,174691",91.4,11,46.5,68.5
2023,5,4,dissabte,1899-12-30 11:00:00,29110,"41,406",Plaça de Joanic,7306,"2,162636",90.8,11,53.1,68.8
2023,5,4,dissabte,1899-12-30 12:00:00,5992,"41,404484",Sagrada Familia,6756,"2,174691",91.4,3,46.5,65.2
2023,5,4,dissabte,1899-12-30 12:00:00,29112,"41,404484",Sagrada Familia,6756,"2,174691",91.4,11,46.5,68.6
2023,5,4,dissabte,1899-12-30 12:00:00,29114,"41,406",Plaça de Joanic,7306,"2,162636",90.8,11,53.1,69.5
2023,5,4,dissabte,1899-12-30 13:00:00,3311,"41,406",Plaça de Joanic,7306,"2,162636",90.8,2,53.1,68.6
2023,5,4,dissabte,1899-12-30 13:00:00,5994,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,3,60.1,71.7
2023,5,4,dissabte,1899-12-30 13:00:00,5995,"41,404484",Sagrada Familia,6756,"2,174691",91.4,3,46.5,66.3
2023,5,4,dissabte,1899-12-30 13:00:00,29115,"41,406",Plaça de Joanic,7306,"2,162636",90.8,11,53.1,68.8
2023,5,4,dissabte,1899-12-30 13:00:00,29117,"41,404484",Sagrada Familia,6756,"2,174691",91.4,11,46.5,66.5
2023,5,4,dissabte,1899-12-30 14:00:00,3316,"41,406",Plaça de Joanic,7306,"2,162636",90.8,2,53.1,70
2023,5,4,dissabte,1899-12-30 14:00:00,5997,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,3,60.1,71.2
2023,5,4,dissabte,1899-12-30 14:00:00,5999,"41,404484",Sagrada Familia,6756,"2,174691",91.4,3,46.5,65.1
2023,5,4,dissabte,1899-12-30 14:00:00,29121,"41,406",Plaça de Joanic,7306,"2,162636",90.8,11,53.1,69.6
2023,5,4,dissabte,1899-12-30 14:00:00,29122,"41,404484",Sagrada Familia,6756,"2,174691",91.4,11,46.5,66.1
2023,5,4,dissabte,1899-12-30 15:00:00,3317,"41,406",Plaça de Joanic,7306,"2,162636",90.8,2,53.1,69.3
2023,5,4,dissabte,1899-12-30 15:00:00,6001,"41,406",Plaça de Joanic,7306,"2,162636",90.8,3,53.1,69
2023,5,4,dissabte,1899-12-30 15:00:00,6002,"41,404484",Sagrada Familia,6756,"2,174691",91.4,3,46.5,66.1
2023,5,4,dissabte,1899-12-30 15:00:00,29124,"41,404484",Sagrada Familia,6756,"2,174691",91.4,11,46.5,67.5
2023,5,4,dissabte,1899-12-30 16:00:00,3324,"41,406",Plaça de Joanic,7306,"2,162636",90.8,2,53.1,69.8
2023,5,4,dissabte,1899-12-30 16:00:00,6005,"41,406",Plaça de Joanic,7306,"2,162636",90.8,3,53.1,71.1
2023,5,4,dissabte,1899-12-30 16:00:00,29130,"41,404484",Sagrada Familia,6756,"2,174691",91.4,11,46.5,65.6
2023,5,4,dissabte,1899-12-30 17:00:00,3325,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,2,43.7,64.6
2023,5,4,dissabte,1899-12-30 17:00:00,3326,"41,406",Plaça de Joanic,7306,"2,162636",90.8,2,53.1,70.7
2023,5,4,dissabte,1899-12-30 17:00:00,6009,"41,404484",Sagrada Familia,6756,"2,174691",91.4,3,46.5,65.2
2023,5,4,dissabte,1899-12-30 17:00:00,6010,"41,406",Plaça de Joanic,7306,"2,162636",90.8,3,53.1,69.6
2023,5,4,dissabte,1899-12-30 17:00:00,29134,"41,406",Plaça de Joanic,7306,"2,162636",90.8,11,53.1,69.2
2023,5,4,dissabte,1899-12-30 18:00:00,6013,"41,406",Plaça de Joanic,7306,"2,162636",90.8,3,53.1,69.4
2023,5,4,dissabte,1899-12-30 18:00:00,6014,"41,404484",Sagrada Familia,6756,"2,174691",91.4,3,46.5,65.3
2023,5,4,dissabte,1899-12-30 18:00:00,6015,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,3,43.7,66.9
2023,5,4,dissabte,1899-12-30 19:00:00,3336,"41,406",Plaça de Joanic,7306,"2,162636",90.8,2,53.1,70.4
2023,5,4,dissabte,1899-12-30 19:00:00,6019,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,3,60.1,71.2
2023,5,4,dissabte,1899-12-30 19:00:00,29141,"41,406",Plaça de Joanic,7306,"2,162636",90.8,11,53.1,68.2
2023,5,4,dissabte,1899-12-30 20:00:00,3338,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,2,43.7,67.2
2023,5,4,dissabte,1899-12-30 20:00:00,3339,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,2,60.1,72.6
2023,5,4,dissabte,1899-12-30 20:00:00,3340,"41,406",Plaça de Joanic,7306,"2,162636",90.8,2,53.1,68.2
2023,5,4,dissabte,1899-12-30 20:00:00,6021,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,3,60.1,71.7
2023,5,4,dissabte,1899-12-30 21:00:00,3344,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,2,43.7,65.7
2023,5,4,dissabte,1899-12-30 21:00:00,6026,"41,406",Plaça de Joanic,7306,"2,162636",90.8,3,53.1,69.5
2023,5,4,dissabte,1899-12-30 23:00:00,6035,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,3,43.7,66.6
2023,5,4,diumenge,1899-12-30 01:00:00,14486,"41,404484",Sagrada Familia,6756,"2,174691",91.4,6,46.5,64.7
2023,5,4,diumenge,1899-12-30 11:00:00,14527,"41,404484",Sagrada Familia,6756,"2,174691",91.4,6,46.5,66.9
2023,5,4,diumenge,1899-12-30 12:00:00,14532,"41,404484",Sagrada Familia,6756,"2,174691",91.4,6,46.5,67.5
2023,5,4,diumenge,1899-12-30 13:00:00,14536,"41,404484",Sagrada Familia,6756,"2,174691",91.4,6,46.5,65.6
2023,5,4,diumenge,1899-12-30 13:00:00,14537,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,64.9
2023,5,4,diumenge,1899-12-30 14:00:00,14538,"41,404484",Sagrada Familia,6756,"2,174691",91.4,6,46.5,66.4
2023,5,4,diumenge,1899-12-30 17:00:00,14550,"41,404484",Sagrada Familia,6756,"2,174691",91.4,6,46.5,66.1
2023,5,4,diumenge,1899-12-30 17:00:00,14552,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,6,60.1,71.4
2023,5,4,diumenge,1899-12-30 20:00:00,14562,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,66.1
2023,5,4,diumenge,1899-12-30 23:00:00,14576,"41,404484",Sagrada Familia,6756,"2,174691",91.4,6,46.5,64.9
2023,5,4,divendres,1899-12-30 10:00:00,20344,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,8,60.1,71.2
2023,5,4,divendres,1899-12-30 10:00:00,20345,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,8,43.7,64.8
2023,5,4,divendres,1899-12-30 11:00:00,20350,"41,404484",Sagrada Familia,6756,"2,174691",91.4,8,46.5,66.6
2023,5,4,divendres,1899-12-30 12:00:00,20354,"41,404484",Sagrada Familia,6756,"2,174691",91.4,8,46.5,68.6
2023,5,4,divendres,1899-12-30 13:00:00,20357,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,8,60.1,72.9
2023,5,4,divendres,1899-12-30 13:00:00,20359,"41,404484",Sagrada Familia,6756,"2,174691",91.4,8,46.5,67.8
2023,5,4,divendres,1899-12-30 14:00:00,20361,"41,404484",Sagrada Familia,6756,"2,174691",91.4,8,46.5,66.6
2023,5,4,divendres,1899-12-30 15:00:00,20366,"41,406",Plaça de Joanic,7306,"2,162636",90.8,8,53.1,70.9
2023,5,4,divendres,1899-12-30 15:00:00,20367,"41,404484",Sagrada Familia,6756,"2,174691",91.4,8,46.5,66.1
2023,5,4,divendres,1899-12-30 16:00:00,20368,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,8,60.1,73
2023,5,4,divendres,1899-12-30 16:00:00,20370,"41,404484",Sagrada Familia,6756,"2,174691",91.4,8,46.5,66.9
2023,5,4,divendres,1899-12-30 17:00:00,20374,"41,404484",Sagrada Familia,6756,"2,174691",91.4,8,46.5,64.7
2023,5,4,divendres,1899-12-30 18:00:00,20376,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,8,60.1,71.5
2023,5,4,divendres,1899-12-30 18:00:00,20378,"41,404484",Sagrada Familia,6756,"2,174691",91.4,8,46.5,64.5
2023,5,4,divendres,1899-12-30 19:00:00,20381,"41,404484",Sagrada Familia,6756,"2,174691",91.4,8,46.5,65.2
2023,5,4,divendres,1899-12-30 19:00:00,20382,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,8,43.7,64.7
2023,5,4,divendres,1899-12-30 20:00:00,20386,"41,404484",Sagrada Familia,6756,"2,174691",91.4,8,46.5,64.5
2023,5,4,divendres,1899-12-30 20:00:00,20387,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,8,43.7,67
2023,5,4,divendres,1899-12-30 21:00:00,20389,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,8,43.7,66.2
2023,5,4,divendres,1899-12-30 21:00:00,20390,"41,404484",Sagrada Familia,6756,"2,174691",91.4,8,46.5,64.9
2023,5,5,dijous,1899-12-30 08:00:00,418,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,71.5
2023,5,5,dijous,1899-12-30 08:00:00,420,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,65.5
2023,5,5,dijous,1899-12-30 08:00:00,26218,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,72.7
2023,5,5,dijous,1899-12-30 10:00:00,425,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,64.9
2023,5,5,dijous,1899-12-30 10:00:00,26224,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,65
2023,5,5,dijous,1899-12-30 11:00:00,429,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,65.7
2023,5,5,dijous,1899-12-30 11:00:00,432,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,68.4
2023,5,5,dijous,1899-12-30 11:00:00,26229,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,65.1
2023,5,5,dijous,1899-12-30 11:00:00,26230,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,66.1
2023,5,5,dijous,1899-12-30 11:00:00,26231,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,68.2
2023,5,5,dijous,1899-12-30 12:00:00,433,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,69
2023,5,5,dijous,1899-12-30 12:00:00,434,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,65.8
2023,5,5,dijous,1899-12-30 12:00:00,26232,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,67.3
2023,5,5,dijous,1899-12-30 13:00:00,437,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,71.2
2023,5,5,dijous,1899-12-30 13:00:00,440,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,66.3
2023,5,5,dijous,1899-12-30 13:00:00,26237,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,71.7
2023,5,5,dijous,1899-12-30 13:00:00,26239,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,67.2
2023,5,5,dijous,1899-12-30 14:00:00,26240,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,71.2
2023,5,5,dijous,1899-12-30 14:00:00,26241,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,67
2023,5,5,dijous,1899-12-30 14:00:00,26243,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,68.4
2023,5,5,dijous,1899-12-30 15:00:00,446,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,71.9
2023,5,5,dijous,1899-12-30 15:00:00,26245,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,71.6
2023,5,5,dijous,1899-12-30 15:00:00,26246,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,66.5
2023,5,5,dijous,1899-12-30 16:00:00,451,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,64.6
2023,5,5,dijous,1899-12-30 16:00:00,452,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,68.6
2023,5,5,dijous,1899-12-30 16:00:00,26250,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,66.8
2023,5,5,dijous,1899-12-30 16:00:00,26251,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,68.5
2023,5,5,dijous,1899-12-30 17:00:00,454,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,65.8
2023,5,5,dijous,1899-12-30 17:00:00,455,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,69.3
2023,5,5,dijous,1899-12-30 17:00:00,456,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,67.6
2023,5,5,dijous,1899-12-30 17:00:00,26252,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,71.4
2023,5,5,dijous,1899-12-30 17:00:00,26253,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,69.4
2023,5,5,dijous,1899-12-30 17:00:00,26254,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,67.4
2023,5,5,dijous,1899-12-30 17:00:00,26255,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,64.8
2023,5,5,dijous,1899-12-30 18:00:00,457,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,66.5
2023,5,5,dijous,1899-12-30 18:00:00,458,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,72.2
2023,5,5,dijous,1899-12-30 18:00:00,460,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,69.4
2023,5,5,dijous,1899-12-30 18:00:00,26257,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,71.6
2023,5,5,dijous,1899-12-30 18:00:00,26258,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,65
2023,5,5,dijous,1899-12-30 18:00:00,26259,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,69.9
2023,5,5,dijous,1899-12-30 19:00:00,461,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,72.3
2023,5,5,dijous,1899-12-30 19:00:00,462,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,65.6
2023,5,5,dijous,1899-12-30 19:00:00,464,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,69.3
2023,5,5,dijous,1899-12-30 19:00:00,26261,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,71.4
2023,5,5,dijous,1899-12-30 19:00:00,26263,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,70.3
2023,5,5,dijous,1899-12-30 20:00:00,26264,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,65.4
2023,5,5,dijous,1899-12-30 20:00:00,26267,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,68.4
2023,5,5,dilluns,1899-12-30 12:00:00,14628,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,6,60.1,71.2
2023,5,5,dilluns,1899-12-30 12:00:00,14629,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,64.6
2023,5,5,dilluns,1899-12-30 13:00:00,14633,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,65
2023,5,5,dilluns,1899-12-30 14:00:00,14636,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,66.2
2023,5,5,dilluns,1899-12-30 17:00:00,14649,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,6,60.1,72.5
2023,5,5,dilluns,1899-12-30 21:00:00,14662,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,6,60.1,73.5
2023,5,5,dimarts,1899-12-30 09:00:00,31592,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,12,43.7,68.2
2023,5,5,dimarts,1899-12-30 12:00:00,23379,"41,404484",Sagrada Familia,6756,"2,174691",91.4,9,46.5,65.4
2023,5,5,dimarts,1899-12-30 12:00:00,31604,"41,404484",Sagrada Familia,6756,"2,174691",91.4,12,46.5,64.5
2023,5,5,dimarts,1899-12-30 13:00:00,23380,"41,404484",Sagrada Familia,6756,"2,174691",91.4,9,46.5,64.7
2023,5,5,dimarts,1899-12-30 13:00:00,31607,"41,404484",Sagrada Familia,6756,"2,174691",91.4,12,46.5,65.8
2023,5,5,dimarts,1899-12-30 14:00:00,31612,"41,404484",Sagrada Familia,6756,"2,174691",91.4,12,46.5,65
2023,5,5,dimarts,1899-12-30 14:00:00,31613,"41,406",Plaça de Joanic,7306,"2,162636",90.8,12,53.1,69.8
2023,5,5,dimarts,1899-12-30 16:00:00,23394,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,9,60.1,71.5
2023,5,5,dimarts,1899-12-30 18:00:00,23400,"41,406",Plaça de Joanic,7306,"2,162636",90.8,9,53.1,68.7
2023,5,5,dimarts,1899-12-30 18:00:00,23401,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,9,60.1,71.3
2023,5,5,dimarts,1899-12-30 19:00:00,23404,"41,406",Plaça de Joanic,7306,"2,162636",90.8,9,53.1,70
2023,5,5,dimarts,1899-12-30 21:00:00,23414,"41,406",Plaça de Joanic,7306,"2,162636",90.8,9,53.1,69.9
2023,5,5,dimecres,1899-12-30 00:00:00,17460,"41,404484",Sagrada Familia,6756,"2,174691",91.4,7,46.5,65.9
2023,5,5,dimecres,1899-12-30 08:00:00,8830,"41,404484",Sagrada Familia,6756,"2,174691",91.4,4,46.5,65.3
2023,5,5,dimecres,1899-12-30 08:00:00,17491,"41,404484",Sagrada Familia,6756,"2,174691",91.4,7,46.5,65.7
2023,5,5,dimecres,1899-12-30 09:00:00,8835,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,4,43.7,65.4
2023,5,5,dimecres,1899-12-30 09:00:00,17496,"41,404484",Sagrada Familia,6756,"2,174691",91.4,7,46.5,64.8
2023,5,5,dimecres,1899-12-30 10:00:00,8839,"41,404484",Sagrada Familia,6756,"2,174691",91.4,4,46.5,65.4
2023,5,5,dimecres,1899-12-30 10:00:00,17498,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,7,60.1,72.1
2023,5,5,dimecres,1899-12-30 10:00:00,17501,"41,404484",Sagrada Familia,6756,"2,174691",91.4,7,46.5,66
2023,5,5,dimecres,1899-12-30 11:00:00,8841,"41,404484",Sagrada Familia,6756,"2,174691",91.4,4,46.5,65.6
2023,5,5,dimecres,1899-12-30 11:00:00,8844,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,4,60.1,71.4
2023,5,5,dimecres,1899-12-30 11:00:00,17502,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,7,43.7,66.6
2023,5,5,dimecres,1899-12-30 11:00:00,17503,"41,404484",Sagrada Familia,6756,"2,174691",91.4,7,46.5,68.2
2023,5,5,dimecres,1899-12-30 11:00:00,17504,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,7,60.1,71.6
2023,5,5,dimecres,1899-12-30 11:00:00,17505,"41,406",Plaça de Joanic,7306,"2,162636",90.8,7,53.1,68.2
2023,5,5,dimecres,1899-12-30 12:00:00,8845,"41,404484",Sagrada Familia,6756,"2,174691",91.4,4,46.5,65.9
2023,5,5,dimecres,1899-12-30 12:00:00,8846,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,4,60.1,71.5
2023,5,5,dimecres,1899-12-30 12:00:00,8848,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,4,43.7,67.2
2023,5,5,dimecres,1899-12-30 12:00:00,17507,"41,404484",Sagrada Familia,6756,"2,174691",91.4,7,46.5,68.5
2023,5,5,dimecres,1899-12-30 13:00:00,8849,"41,404484",Sagrada Familia,6756,"2,174691",91.4,4,46.5,65.4
